Date,cad_ig_er_ytd_index,us_hy_er_ytd_index,cad_oas,us_hy_oas,us_ig_oas,tsx,vix,us_3m_10y,us_growth_surprises,us_inflation_surprises,us_lei_yoy,us_hard_data_surprises,us_equity_revisions,us_economic_regime
2019-02-01,119.18710586341163,179.72603592644495,131.0497,415.4469,125.9419,15506.3,16.14,62.907,0.12798,-0.27561,3.8,-0.0442,-0.26,0.95
2019-02-04,119.24187343805612,180.07437964136227,130.1811,410.611,124.5084,15602.32,15.73,66.866,0.08574,-0.27423,3.8,-0.0682,-0.26,0.95
2019-02-05,119.31996253814765,180.59652776074662,128.906,401.6628,122.4235,15702.69,15.57,62.155,0.08258,-0.27286,3.8,-0.0682,-0.26,0.95
2019-02-06,119.32749749260508,180.74785127071306,128.9214,399.611,122.9993,15712.31,15.38,61.296,0.10737,-0.27149,3.8,-0.0682,-0.26,0.95
2019-02-07,119.25923690096718,179.894940383994,130.2332,415.0223,125.3149,15703.36,16.37,58.518,0.10368,-0.27014,3.8,-0.101,-0.26,0.95
2019-02-08,119.27425856169636,179.59765284235505,130.1329,421.0858,125.8677,15633.33,15.72,55.576,0.10316,-0.26879,3.8,-0.101,-0.22,0.95
2019-02-11,119.28360458829341,179.87823030860682,129.9428,414.9123,125.3105,15568.85,15.97,56.009,0.10265,-0.26744,3.8,-0.101,-0.22,0.95
2019-02-12,119.31252761041658,180.4625993205029,129.3092,405.0443,124.2387,15642.1,15.43,59.509,0.10878,-0.2661,3.8,-0.101,-0.22,0.95
2019-02-13,119.37342505820938,180.7411269670219,128.5363,402.5522,123.2579,15626.73,15.65,59.828,0.10607,-0.23425,3.8,-0.101,-0.22,0.95
2019-02-14,119.3461483583236,180.43912191414225,128.8489,407.5476,124.9327,15695.98,16.22,56.756,-0.02078,-0.2605,3.8,-0.3715,-0.22,0.95
2019-02-15,119.36414022443319,180.81862770805427,128.4707,401.7932,123.8471,15838.24,14.91,56.679,-0.08894,-0.28148,3.8,-0.4454,-0.19,0.95
2019-02-19,119.38656150934297,180.83183019938136,128.2469,401.4645,124.2284,15937.44,14.88,55.369,-0.07458,-0.27867,3.8,-0.4158,-0.19,0.95
2019-02-20,119.41606586326404,181.07206700676,127.9058,397.9329,124.4002,16031.24,14.02,55.217,-0.07421,-0.27728,3.8,-0.4158,-0.19,0.95
2019-02-21,119.40490052703225,181.3512951374362,127.786,393.5566,123.7184,16000.86,14.46,60.149,-0.12591,-0.27589,3.8,-0.4025,-0.19,0.95
2019-02-22,119.41098685913498,181.2447802393458,127.7086,394.4659,123.6955,16013.01,13.51,56.579,-0.12528,-0.27451,3.8,-0.4025,-0.24,0.95
2019-02-25,119.45737690125056,181.60038007516454,127.2465,387.5993,122.6521,16057.03,14.85,57.713,-0.12055,-0.27314,3.8,-0.4408,-0.24,0.95
2019-02-26,119.48103263364212,181.60912149785395,127.1474,385.5545,122.5951,16067.91,15.17,56.231,-0.10445,-0.31471,3.8,-0.4913,-0.24,0.95
2019-02-27,119.52222952348215,182.0259680885112,126.0806,378.8202,122.0396,16074.3,14.7,62.001,-0.09038,-0.31314,3.8,-0.469,-0.24,0.95
2019-02-28,119.54353992333684,182.26570750050547,125.7112,377.4613,119.7597,15999.01,14.78,63.906,-0.07719,-0.30676,3.3,-0.4812,-0.24,0.95
2019-03-01,119.5607433434857,182.5958833757084,125.5026,374.2973,118.8662,16068.25,13.57,68.532,-0.14354,-0.29317,3.3,-0.6043,-0.24,0.95
2019-03-04,119.57095783742457,182.44912764204003,125.3888,375.903,118.7891,16038.13,14.63,65.715,-0.15421,-0.29171,3.3,-0.6044,-0.18,0.95
2019-03-05,119.55418276702152,182.33295742178234,125.916,378.8656,118.8975,16086.54,14.74,63.523,-0.11029,-0.29025,3.3,-0.5812,-0.18,0.95
2019-03-06,119.53144492694243,181.99641350878642,126.3847,383.8658,119.6869,16092.07,15.74,61.46,-0.12076,-0.2888,3.3,-0.6059,-0.18,0.95
2019-03-07,119.48069371955754,181.46093725841035,127.3296,393.7993,120.799,16056.51,16.59,57.31,-0.113,-0.28001,3.3,-0.6909,-0.18,0.95
2019-03-08,119.42418450308936,180.9443207264494,128.3306,402.0827,121.9761,15996.21,16.05,56.434,-0.09959,-0.26459,3.3,-0.7285,-0.14,0.95
2019-03-11,119.4094370332689,181.31071524687297,128.2889,396.6652,121.2475,16106.24,14.33,59.506,-0.07268,-0.26326,3.3,-0.6136,-0.14,0.95
2019-03-12,119.44530897091154,181.47122766326558,127.8804,393.2751,120.2454,16136.66,13.77,54.541,-0.07958,-0.35236,3.3,-0.6136,-0.14,0.95
2019-03-13,119.51785659036271,181.85825806832113,127.3372,384.9433,120.3189,16149.97,13.41,57.28,-0.06617,-0.39601,3.3,-0.5687,-0.14,0.95
2019-03-14,119.52158699886344,182.09663781819202,126.9425,383.1479,119.8429,16087.55,13.5,60.26,-0.07451,-0.36732,3.3,-0.5692,-0.14,0.95
2019-03-15,119.50569098686736,182.03638069084843,127.0067,384.9064,119.412,16140.35,12.88,56.946,-0.09124,-0.36548,3.3,-0.585,-0.21,0.95
2019-03-18,119.56347348472282,182.19755572738976,126.3928,380.8919,118.3156,16251.37,13.1,57.521,-0.09527,-0.36366,3.3,-0.5859,-0.21,0.95
2019-03-19,119.61658061570975,182.3988734973053,125.8437,378.871,117.8259,16188.1,13.56,56.619,-0.10187,-0.36184,3.3,-0.6042,-0.21,0.95
2019-03-20,119.56704149689132,182.04963309382305,126.253,383.1784,118.6691,16167.56,13.91,50.525,-0.10136,-0.36003,3.3,-0.6042,-0.21,0.95
2019-03-21,119.61899537856256,182.38755560094665,125.8283,377.0628,117.563,16244.59,13.63,49.989,-0.07721,-0.35823,3.3,-0.5918,-0.21,0.95
2019-03-22,119.61592750002583,181.67824052427767,126.4492,390.0727,117.7597,16089.33,16.48,42.128,-0.01079,-0.35644,3.3,-0.5596,-0.18,0.95
2019-03-25,119.60453739785602,181.18450590108918,126.7423,398.5915,118.2594,16065.86,16.33,41.426,-0.01098,-0.35466,3.3,-0.5596,-0.18,0.95
2019-03-26,119.6194378497286,181.41741430173198,126.6149,397.8199,117.4231,16155.16,14.68,41.196,-0.06079,-0.38013,3.3,-0.5751,-0.18,0.95
2019-03-27,119.62060639724947,181.26185518608756,126.8604,398.8572,118.3351,16132.53,15.15,38.029,-0.02884,-0.37823,3.3,-0.5751,-0.18,0.95
2019-03-28,119.61909658207395,181.43765433536598,126.744,397.8262,118.4066,16155.49,14.43,39.951,-0.01511,-0.37948,3.3,-0.5517,-0.18,0.95
2019-03-29,119.63067261627631,181.96969528751637,126.2802,387.3935,118.4511,16102.09,13.71,41.8,-0.01449,-0.5312,3.3,-0.514,-0.17,0.95
2019-04-01,119.68393508288533,182.70786101757037,125.8917,380.2922,118.2873,16228.06,13.4,50.68,0.0011,-0.51771,3.0,-0.5474,-0.17,1.0
2019-04-02,119.64321596776179,182.62404042930126,126.3081,377.134,118.2575,16263.87,13.36,45.665,0.01985,-0.51512,3.0,-0.475,-0.17,1.0
2019-04-03,119.67350288371847,183.0135543690961,125.692,370.6463,117.0938,16279.86,13.74,50.58,0.0013,-0.51254,3.0,-0.5176,-0.17,1.0
2019-04-04,119.67893845370739,183.04400219520323,125.7488,370.4472,116.4328,16311.61,13.58,49.19,0.00559,-0.50998,3.0,-0.4904,-0.17,1.0
2019-04-05,119.70996909779421,183.28162294381286,125.1951,365.8683,115.489,16396.15,12.82,47.602,-0.0129,-0.53548,3.0,-0.4277,-0.12,1.0
2019-04-08,119.7201647631728,183.4880437494193,125.0627,363.5834,114.9153,16407.29,13.18,50.801,-0.01505,-0.53281,3.0,-0.4229,-0.12,1.0
2019-04-09,119.7187443836585,183.46251652332572,124.7439,364.5145,114.2204,16336.45,14.28,49.395,-0.03854,-0.53014,3.0,-0.4229,-0.12,1.0
2019-04-10,119.75081295212944,183.47325957519166,124.394,363.7277,113.6474,16396.29,13.3,47.493,-0.00883,-0.56825,3.0,-0.4229,-0.12,1.0
2019-04-11,119.80725156149666,183.96227152386552,123.6459,355.8098,111.843,16399.47,13.02,49.904,-0.00518,-0.51969,3.0,-0.4072,-0.12,1.0
2019-04-12,119.96333091173832,184.5955487871033,121.3797,345.3551,109.2089,16480.53,12.01,54.728,-0.00061,-0.47861,3.0,-0.4072,-0.09,1.0
2019-04-15,120.07700599071356,184.64405602417315,120.1359,345.8162,108.9034,16515.46,12.32,55.925,0.00237,-0.47622,3.0,-0.4072,-0.09,1.0
2019-04-16,120.13075211596416,184.91603147613048,119.3146,342.2948,108.6373,16502.2,12.18,56.923,-0.02626,-0.47384,3.0,-0.4236,-0.09,1.0
2019-04-17,120.13970391958084,184.77825467575028,119.1844,344.9969,108.8814,16544.24,12.6,55.894,-0.00467,-0.47147,3.0,-0.3965,-0.09,1.0
2019-04-18,120.15901731526337,184.53229179763179,118.9776,349.7322,109.8592,16612.81,12.09,54.428,0.02905,-0.46911,3.0,-0.2193,-0.09,1.0
2019-04-22,120.16849984892227,184.60787868514367,118.7715,349.0484,110.2581,16577.28,12.42,55.993,-0.01886,-0.46443,3.0,-0.2765,-0.03,1.0
2019-04-23,120.23087180834014,184.65909664100383,118.1178,349.9468,110.0975,16669.4,12.28,53.935,-0.00645,-0.47349,3.0,-0.2493,-0.03,1.0
2019-04-24,120.2495544472541,184.52309944902302,118.0405,350.7222,110.0684,16586.52,13.14,51.177,-0.00641,-0.47112,3.0,-0.2493,-0.03,1.0
2019-04-25,120.28695502863246,184.5531049546672,117.787,351.4945,109.9883,16576.1,13.25,51.977,-0.01812,-0.46877,3.0,-0.2153,-0.03,1.0
2019-04-26,120.32455330989356,184.40297760315107,117.2684,354.476,109.8475,16613.46,12.73,50.657,0.00188,-0.48085,3.0,-0.2153,0.01,1.0
2019-04-29,120.37257555282636,184.66685704165482,116.6302,350.7905,109.436,16600.37,13.11,54.067,0.00356,-0.63629,3.0,-0.2721,0.01,1.0
2019-04-30,120.40921828465447,184.50277336082422,116.0005,353.8221,110.1635,16580.73,13.12,50.353,0.00217,-0.62925,2.6,-0.2407,0.01,0.98
2019-05-01,120.45437152571827,184.6870523269152,116.8947,353.8373,110.4575,16502.75,14.8,48.643,-0.0352,-0.65619,2.6,-0.2742,0.01,0.98
2019-05-02,120.45601431760065,184.70785171522022,116.7188,355.2616,111.3218,16410.88,14.42,50.206,-0.01173,-0.70798,2.6,-0.2668,0.01,0.98
2019-05-03,120.45938462988646,184.78097399999706,116.6367,354.3087,111.0709,16494.43,12.87,49.159,-0.02814,-0.71846,2.6,-0.1829,-0.06,0.98
2019-05-06,120.44558094164883,184.43250636650646,116.9647,359.3493,112.1848,16493.46,15.44,47.012,-0.028,-0.71487,2.6,-0.1829,-0.06,0.98
2019-05-07,120.43425556265488,183.93809019116503,117.3458,367.8719,113.1108,16357.75,19.32,44.676,-0.03301,-0.71129,2.6,-0.236,-0.06,0.98
2019-05-08,120.45264047495981,184.05693842947838,116.7056,367.1762,113.2405,16397.4,19.4,46.346,-0.03284,-0.70774,2.6,-0.236,-0.06,0.98
2019-05-09,120.40973960041663,183.43738859041278,117.4787,378.4806,115.9151,16321.75,19.1,43.629,-0.0244,-0.7209,2.6,-0.209,-0.06,0.98
2019-05-10,120.4507211385987,183.2834214842166,116.907,382.412,116.1032,16297.55,16.04,46.228,-0.02445,-0.80113,2.6,-0.209,-0.14,0.98
2019-05-13,120.41098110860848,182.31832126140623,118.0156,399.5878,118.163,16193.41,20.55,42.725,-0.02433,-0.79713,2.6,-0.209,-0.14,0.98
2019-05-14,120.42461533980382,182.5886926562762,118.0035,396.3943,117.4847,16284.53,18.06,45.151,-0.01853,-0.84504,2.6,-0.209,-0.14,0.98
2019-05-15,120.43436500366136,182.25647728788817,117.645,400.8718,117.9072,16318.14,16.44,41.717,-0.08373,-0.84082,2.6,-0.209,-0.14,0.98
2019-05-16,120.48232605377332,182.7762468591023,117.0687,391.9801,117.1767,16443.86,15.29,44.223,-0.065,-0.83662,2.6,-0.145,-0.14,0.98
2019-05-17,120.48485849512774,182.7400161662426,116.5121,393.1986,117.4685,16401.75,15.96,44.189,-0.04228,-0.83243,2.6,-0.145,-0.17,0.98
2019-05-20,120.49785020170434,182.9285926972982,116.413,389.5172,117.9701,16401.75,16.31,46.131,-0.04451,-0.82827,2.6,-0.145,-0.17,0.98
2019-05-21,120.5557644994816,183.19849939751845,115.9793,385.636,117.943,16426.46,14.95,46.735,-0.0713,-0.82413,2.6,-0.1745,-0.17,0.98
2019-05-22,120.53123912296321,182.98077274319246,116.6448,388.2791,118.7386,16327.35,14.75,43.818,-0.07095,-0.82001,2.6,-0.1745,-0.17,0.98
2019-05-23,120.49053765961493,181.93248529370965,117.3867,400.7728,121.8805,16164.61,16.92,39.522,-0.08525,-0.81591,2.6,-0.1935,-0.17,0.98
2019-05-24,120.48625063180165,182.2073005463044,117.3921,396.1454,121.5174,16230.04,15.85,41.146,-0.08483,-0.81183,2.6,-0.2633,-0.25,0.98
2019-05-28,120.51112786703982,181.82202909655274,117.4149,402.4474,123.1329,16297.46,17.5,35.471,-0.09183,-0.83762,2.6,-0.2633,-0.25,0.98
2019-05-29,120.37335811486204,181.0758912716184,118.9203,417.2212,126.0148,16131.47,17.9,34.185,-0.09483,-0.83343,2.6,-0.2633,-0.25,0.98
2019-05-30,120.35609232510734,181.222683148204,119.3953,414.8919,124.6814,16089.24,17.3,26.891,-0.09288,-0.8482,2.6,-0.3612,-0.25,0.98
2019-05-31,120.12610381515098,179.98595685496923,122.5414,436.1556,127.8173,16037.49,18.71,22.355,-0.10579,-0.84909,2.2,-0.2885,-0.32,0.99
2019-06-03,120.05255004451112,179.3158654489226,123.9441,443.9555,129.2434,16015.89,18.86,19.913,-0.10839,-0.8316,2.2,-0.2727,-0.32,0.99
2019-06-04,120.07407226566869,180.21153340669358,123.2664,427.8698,127.6347,16166.24,16.97,26.247,-0.10067,-0.82744,2.2,-0.2621,-0.32,0.99
2019-06-05,120.12631916680891,180.46430664306803,122.6989,424.1428,127.083,16212.66,16.09,30.222,-0.10867,-0.8233,2.2,-0.3602,-0.32,0.99
2019-06-06,120.1519860247928,180.75608497147033,122.4116,419.9627,127.3886,16227.8,15.93,30.276,-0.11396,-0.84028,2.2,-0.371,-0.32,0.99
2019-06-07,120.23144607942795,181.16735866851303,121.8967,408.3172,126.4514,16230.96,16.3,29.512,-0.1295,-0.85011,2.2,-0.4242,-0.25,0.99
2019-06-10,120.38639453926925,181.9951846496015,119.8926,393.642,124.2583,16216.26,15.94,35.205,-0.13106,-0.84586,2.2,-0.4242,-0.25,0.99
2019-06-11,120.44604812530015,182.24863083267243,119.5297,391.525,123.4606,16248.76,15.99,35.887,-0.10315,-0.83508,2.2,-0.4242,-0.25,0.99
2019-06-12,120.45393729204736,181.96354410722665,119.105,396.0554,124.6989,16227.24,15.91,39.561,-0.10723,-0.92515,2.2,-0.4242,-0.25,0.99
2019-06-13,120.46660302917454,181.7287511116154,119.1267,395.6134,125.1702,16239.26,15.82,41.7,-0.11005,-0.93976,2.2,-0.4385,-0.25,0.99
2019-06-14,120.4676515446238,181.75093597841322,119.4435,394.1115,125.092,16301.91,15.28,40.975,-0.09659,-0.93506,2.2,-0.308,-0.37,0.99
2019-06-17,120.51898526059163,181.78201028175187,119.1412,392.1891,124.9465,16353.46,15.35,39.672,-0.13734,-0.93039,2.2,-0.3428,-0.37,0.99
2019-06-18,120.59811581542228,182.13164309404942,118.3225,387.8617,122.8703,16503.35,15.15,32.772,-0.1354,-0.92573,2.2,-0.3186,-0.37,0.99
2019-06-19,120.68013655425223,182.1001075382436,117.357,385.1379,122.0444,16511.79,14.33,36.558,-0.13472,-0.92111,2.2,-0.3186,-0.37,0.99
2019-06-20,120.83500852306753,183.00058422509397,115.3362,354.5914,118.5031,16574.83,14.75,40.41,-0.15575,-0.9165,2.2,-0.3116,-0.37,0.99
2019-06-21,120.86454465018402,183.32695820962536,114.6144,360.8908,116.2289,16525.43,15.4,46.897,-0.14996,-0.91192,2.2,-0.302,-0.41,0.99
2019-06-24,120.95529713383266,183.13229417865793,113.8292,361.3573,114.8166,16523.47,15.26,43.193,-0.16568,-0.90736,2.2,-0.302,-0.41,0.99
2019-06-25,120.97465877770084,182.6981506204818,113.6689,377.7955,116.4269,16371.28,16.28,39.327,-0.22452,-0.89973,2.2,-0.3506,-0.41,0.99
2019-06-26,121.02972643252443,183.03888711187335,112.8192,374.6385,115.4308,16312.22,16.21,42.055,-0.23162,-0.89523,2.2,-0.3681,-0.41,0.99
2019-06-27,121.08223457993816,182.73738289656066,112.5603,380.3206,114.8703,16307.73,15.82,38.55,-0.26008,-0.8348,2.2,-0.3787,-0.41,0.99
2019-06-28,121.17069468637567,182.88919691754631,111.5178,378.7076,113.8288,16382.2,15.08,42.946,-0.28428,-0.81741,2.2,-0.342,-0.31,0.99
2019-07-01,121.1748240249968,183.45543595373653,113.8751,365.7223,112.0533,16382.2,14.06,43.025,-0.29017,-0.84402,1.4,-0.3692,-0.31,0.98
2019-07-02,121.20866247813179,183.17483267111533,113.6491,374.7489,112.5325,16471.29,12.93,30.593,-0.28069,-0.8398,1.4,-0.3469,-0.31,0.98
2019-07-03,121.27064374492433,183.2886157377462,113.4792,369.775,112.3043,16576.2,12.57,25.863,-0.30115,-0.8356,1.4,-0.3711,-0.31,0.98
2019-07-05,121.36764142665287,183.78726579767437,111.7919,364.6741,111.8683,16541.99,13.28,31.896,-0.28445,-0.84129,1.4,-0.3108,-0.28,0.98
2019-07-08,121.39404495205677,183.6981752278587,111.6321,366.7821,111.9391,16462.95,13.96,29.333,-0.28285,-0.83708,1.4,-0.3028,-0.28,0.98
2019-07-09,121.41721584902176,183.6361866826719,111.324,371.5239,112.2731,16545.21,14.09,28.956,-0.28652,-0.8329,1.4,-0.3028,-0.28,0.98
2019-07-10,121.45269709403908,183.6610839893513,110.7104,370.4164,112.5031,16563.29,13.03,39.68,-0.2867,-0.82873,1.4,-0.3028,-0.28,0.98
2019-07-11,121.4989565130179,183.7818908295588,109.9343,371.8255,111.8179,16527.9,12.93,51.634,-0.28658,-0.72788,1.4,-0.3084,-0.28,0.98
2019-07-12,121.53877891795923,183.73297225166928,109.6809,369.76,111.4546,16488.12,12.39,50.922,-0.28515,-0.69687,1.4,-0.3084,-0.35,0.98
2019-07-15,121.58692943045877,183.79814137357005,109.049,369.6077,111.5581,16510.82,12.68,47.33,-0.28046,-0.69339,1.4,-0.3084,-0.35,0.98
2019-07-16,121.61607721851999,183.93391310259116,108.6274,369.2193,111.3597,16502.42,12.86,46.043,-0.27496,-0.70334,1.4,-0.1813,-0.35,0.98
2019-07-17,121.62489369185985,183.51646412998048,108.8874,375.513,112.0377,16484.21,13.97,43.355,-0.31232,-0.69983,1.4,-0.2169,-0.35,0.98
2019-07-18,121.62328855709801,182.97045135869394,108.967,384.2419,112.2723,16494.23,13.53,53.075,-0.31582,-0.69633,1.4,-0.2132,-0.35,0.98
2019-07-19,121.63317825837248,183.09172977791638,109.0143,382.5682,111.2803,16485.94,14.45,50.775,-0.31673,-0.69285,1.4,-0.2132,-0.29,0.98
2019-07-22,121.64848705464554,183.21185506597087,109.0014,377.3871,110.5444,16518.88,13.53,49.474,-0.31607,-0.68938,1.4,-0.2132,-0.29,0.98
2019-07-23,121.6680593430316,183.5656339871991,108.6733,373.2191,109.229,16572.69,12.61,56.416,-0.35396,-0.703,1.4,-0.2173,-0.29,0.98
2019-07-24,121.70349940057336,183.74922107458923,108.4562,370.2558,108.3811,16611.84,12.07,47.502,-0.3517,-0.69949,1.4,-0.2273,-0.29,0.98
2019-07-25,121.70828891558847,183.9743157207509,108.2295,365.2024,107.3503,16488.2,12.74,50.311,-0.36351,-0.69599,1.4,-0.1698,-0.29,0.98
2019-07-26,121.7478465439012,184.21906350841485,107.9777,362.5429,107.0427,16531.04,12.16,47.195,-0.35584,-0.67327,1.4,-0.1698,-0.15,0.98
2019-07-29,121.76638090790317,184.11129221367878,107.8058,365.4363,106.9864,16492.17,12.83,48.343,-0.35459,-0.6699,1.4,-0.1698,-0.15,0.98
2019-07-30,121.73716251274098,183.98362166138517,108.3454,369.1687,107.7627,16466.05,13.94,50.516,-0.31678,-0.73301,1.4,-0.1309,-0.15,0.98
2019-07-31,121.75669361365146,184.11984603741695,108.5352,369.2043,107.3747,16406.56,16.12,45.556,-0.3373,-0.74778,1.2,-0.1178,-0.15,0.99
2019-08-01,121.69634337089109,183.0872480561831,111.0102,386.7463,110.835,16377.04,17.87,35.989,-0.37209,-0.76752,1.2,-0.1794,-0.15,0.99
2019-08-02,121.65364843372572,182.5326625291541,111.9519,396.5141,112.8221,16271.66,17.61,31.552,-0.38692,-0.74965,1.2,-0.1721,-0.18,0.99
2019-08-05,121.66690256336088,180.46543740004913,111.8367,436.4888,118.5759,16271.66,24.59,24.201,-0.39729,-0.7459,1.2,-0.1721,-0.18,0.99
2019-08-06,121.45738187518778,180.7765487469728,115.3909,430.7527,118.8776,16149.49,20.17,19.733,-0.39427,-0.74218,1.2,-0.1721,-0.18,0.99
2019-08-07,121.17278701013412,180.1022010821526,118.0716,439.4626,121.4381,16265.22,19.49,23.464,-0.39535,-0.73846,1.2,-0.1925,-0.18,0.99
2019-08-08,121.17934287945819,181.15722488296566,118.286,414.5925,118.9444,16404.53,16.91,20.934,-0.40366,-0.73477,1.2,-0.1699,-0.18,0.99
2019-08-09,121.12166864582422,181.25402938396732,118.7357,413.7916,119.3943,16341.34,17.97,26.708,-0.40164,-0.81386,1.2,-0.1699,-0.29,0.99
2019-08-12,121.06964886419209,180.70635059630683,119.5477,422.607,120.701,16237.77,21.09,14.873,-0.39937,-0.8098,1.2,-0.1699,-0.29,0.99
2019-08-13,121.07592230511237,181.3408343445427,119.6504,408.3872,120.9396,16350.84,17.52,17.343,-0.39102,-0.70978,1.2,-0.1699,-0.29,0.99
2019-08-14,120.94991922630953,180.09220154172627,121.8696,438.1744,122.7294,16045.94,22.1,6.926,-0.38311,-0.67952,1.2,-0.1699,-0.29,0.99
2019-08-15,120.83704318436017,179.7174769394329,123.0735,444.0766,123.9719,16012.53,21.18,8.594,-0.35761,-0.66634,1.2,-0.0515,-0.29,0.99
2019-08-16,120.79514728422065,179.99105644847754,123.4301,436.9804,123.7151,16149.79,18.47,16.349,-0.35972,-0.663,1.2,-0.0305,-0.31,0.99
2019-08-19,120.84820028309684,180.77174001789336,122.45,418.4242,121.4166,16304.05,16.88,18.031,-0.35793,-0.65969,1.2,-0.0305,-0.31,0.99
2019-08-20,120.83208538908778,180.7215099684368,122.6885,421.9247,121.831,16213.31,17.5,11.694,-0.35614,-0.65639,1.2,-0.0305,-0.31,0.99
2019-08-21,120.8422316294957,181.4906932058167,121.9934,397.5586,118.9935,16309.23,15.8,9.538,-0.35256,-0.65311,1.2,-0.0242,-0.31,0.99
2019-08-22,120.87752694248049,181.95960625034274,121.6252,392.8513,117.7086,16253.46,16.68,11.502,-0.35283,-0.64984,1.2,-0.0133,-0.31,0.99
2019-08-23,120.79825870380294,181.33380884987486,122.5631,407.704,118.7091,16037.58,19.87,5.899,-0.37844,-0.64659,1.2,-0.0244,-0.29,0.99
2019-08-26,120.84151143706589,181.68954637299726,122.1407,400.0541,118.6284,16098.79,19.32,4.873,-0.36817,-0.64336,1.2,-0.0201,-0.29,0.99
2019-08-27,120.81205062419042,181.67591188775498,122.9419,401.0015,118.2909,16183.59,20.31,-3.475,-0.33899,-0.66011,1.2,-0.0201,-0.29,0.99
2019-08-28,120.81490079749916,181.70347516485103,123.3031,398.5616,119.6989,16271.65,19.35,-1.916,-0.3373,-0.65681,1.2,-0.0201,-0.29,0.99
2019-08-29,120.83249608705835,182.18552185705238,122.8198,391.2063,119.0226,16384.49,17.88,-2.574,-0.33978,-0.65352,1.2,-0.0934,-0.29,0.99
2019-08-30,120.8157857398312,182.1287946879556,122.291,392.8767,119.9501,16442.07,18.98,-2.672,-0.34941,-0.64326,1.2,-0.0975,-0.24,0.99
2019-09-02,120.8157857398312,182.1287946879556,122.6051,393.4333,120.3221,16442.07,18.98,-2.672,-0.34767,-0.64005,0.7,-0.0975,-0.24,0.97
2019-09-03,120.79868823033377,181.65108686691002,123.4914,395.134,120.9437,16399.23,19.66,-0.84,-0.36711,-0.64166,0.7,-0.0911,-0.24,0.97
2019-09-04,120.79928015319683,181.76402143553233,123.2532,405.771,121.1393,16448.84,17.33,1.63,-0.36394,-0.63845,0.7,-0.0901,-0.24,0.97
2019-09-05,120.90181696199565,182.65562245457224,121.7521,387.5741,119.4882,16574.81,16.27,8.767,-0.32529,-0.63074,0.7,-0.0338,-0.24,0.97
2019-09-06,120.96039496652196,182.7731351260403,121.2527,385.3443,119.073,16535.33,15.0,6.67,-0.32984,-0.60677,0.7,-0.0573,-0.27,0.97
2019-09-09,120.99443935703474,183.2976996576034,120.7223,373.1187,117.8953,16495.09,15.27,17.572,-0.31336,-0.60374,0.7,0.0587,-0.27,0.97
2019-09-10,121.00716040305765,183.9288599785478,120.2371,369.4415,117.7916,16537.34,15.2,27.004,-0.32076,-0.60072,0.7,0.0587,-0.27,0.97
2019-09-11,120.98485444307944,183.9787853948451,120.5108,373.3316,117.5744,16611.14,14.61,26.744,-0.31915,-0.53013,0.7,0.0522,-0.27,0.97
2019-09-12,121.02283164911569,184.3804244228161,119.4251,366.9898,116.2538,16643.28,14.22,29.688,-0.31578,-0.482,0.7,0.0609,-0.27,0.97
2019-09-13,121.05133220541813,184.73476269871531,118.9446,362.836,115.6043,16682.42,13.74,40.785,-0.30668,-0.47959,0.7,0.0411,-0.29,0.97
2019-09-16,121.08804907470223,184.88885888675864,119.1262,356.8504,115.3205,16751.31,14.67,32.653,-0.30798,-0.47719,0.7,0.0411,-0.29,0.97
2019-09-17,121.11469501781941,184.73840624898767,119.0289,360.6567,115.6827,16834.75,14.44,28.329,-0.26344,-0.47481,0.7,0.157,-0.29,0.97
2019-09-18,121.13932512820425,184.67509762677727,119.249,355.8998,113.8718,16800.29,13.95,30.361,-0.18027,-0.47243,0.7,0.2849,-0.29,0.97
2019-09-19,121.20894019939554,184.63694103275802,118.6919,354.9973,113.2522,16858.35,14.05,30.219,-0.14939,-0.47007,0.7,0.3255,-0.29,0.97
2019-09-20,121.2727372454678,184.4978062913457,118.379,358.7219,113.8832,16899.69,15.32,24.926,-0.14864,-0.46772,0.7,0.3255,-0.12,0.97
2019-09-23,121.29933964753941,184.3610225606429,118.4638,359.5597,112.4174,16867.2,14.91,27.346,-0.14668,-0.46538,0.7,0.3255,-0.12,0.97
2019-09-24,121.34384683362941,183.90355821541397,118.17,369.4899,113.7804,16798.33,17.05,17.537,-0.18744,-0.4742,0.7,0.3255,-0.12,0.97
2019-09-25,121.33335814878183,184.0615595596066,117.8291,369.1485,114.6508,16784.29,15.96,28.896,-0.16656,-0.47183,0.7,0.3648,-0.12,0.97
2019-09-26,121.3439033193102,183.7417308852716,118.0002,372.8875,114.5028,16790.4,16.07,31.648,-0.15929,-0.4379,0.7,0.3456,-0.12,0.97
2019-09-27,121.35058157427598,183.42997757129476,117.9212,376.7556,114.8621,16694.27,17.22,32.908,-0.15237,-0.55172,0.7,0.332,-0.2,0.97
2019-09-30,121.37012208946662,183.36640906429875,117.8161,372.9104,114.5108,16658.63,16.24,28.612,-0.16074,-0.54897,-0.2,0.332,-0.2,0.92
2019-10-01,121.36368742899917,182.93758367822542,119.3124,385.0642,115.5027,16447.66,18.56,29.486,-0.17928,-0.55104,-0.2,0.3408,-0.2,0.92
2019-10-02,121.29282967283095,181.8455340403742,120.3916,407.2906,117.9217,16310.97,20.56,33.868,-0.17898,-0.54828,-0.2,0.3421,-0.2,0.92
