Date,cad_oas,us_hy_oas,us_ig_oas,tsx,vix,us_3m_10y,us_growth_surprises,us_inflation_surprises,us_lei_yoy,us_hard_data_surprises,us_equity_revisions,us_economic_regime,cad_ig_er_index,us_hy_er_index,us_ig_er_index
2009-04-09,332.426835,1434.911973,519.667649,9187.12,36.53,358.803,-0.57878,0.27365,-18.9,-0.1248,-0.28,0.0,91.67482867621833,80.85079900399222,80.66769357138979
2009-04-10,332.426835,1434.911973,519.667649,9187.12,36.53,358.803,-0.59951,0.27228,-18.9,-0.1248,-0.32,0.0,91.67482867621833,80.85079900399222,80.66769357138979
2009-04-13,331.926634,1431.152363,509.748733,9285.62,37.81,353.933,-0.59651,0.27092,-18.9,-0.1248,-0.32,0.0,91.69932780115684,81.14141502485008,81.08467399700285
2009-04-14,327.827996,1410.876492,499.430977,9231.62,37.67,349.358,-0.63851,0.26957,-18.9,-0.2144,-0.32,0.0,91.89037698294237,81.72261185398632,81.47553057248703
2009-04-15,327.436815,1401.141876,497.025746,9246.11,36.17,352.799,-0.62109,0.21497,-18.9,-0.1527,-0.32,0.0,91.95653418780212,82.13695827679987,81.63469052596193
2009-04-16,316.575182,1364.73731,490.809763,9343.37,35.79,360.098,-0.61863,0.2139,-18.9,-0.1499,-0.32,0.0,92.43515279085231,83.00692540075256,81.89629649726896
2009-04-17,309.997768,1327.08447,486.07058,9437.65,33.94,366.831,-0.60144,0.21283,-18.9,-0.1499,-0.25,0.0,92.73700465025864,84.30160098262802,82.13666015075086
2009-04-20,306.968787,1340.077533,482.763892,9126.15,39.18,356.784,-0.6064,0.21176,-18.9,-0.1499,-0.25,0.0,92.88036910508892,84.03691169060765,82.30907612679441
2009-04-21,307.514183,1352.520774,486.567948,9247.17,37.14,361.197,-0.60337,0.2107,-18.9,-0.1499,-0.25,0.0,92.89459610523114,83.55508989594915,82.1442518740788
2009-04-22,303.845184,1333.231645,485.189517,9279.15,38.1,368.905,-0.60035,0.28929,-18.9,-0.1499,-0.25,0.0,92.92820136865552,83.87308663173913,82.15646527021815
2009-04-23,302.49311,1332.193003,481.699845,9409.5,37.15,369.198,-0.61185,0.28785,-18.9,-0.1578,-0.25,0.0,93.00603721400661,84.23810903383746,82.30753530348562
2009-04-24,300.266355,1304.851246,476.8858,9549.48,36.82,377.59,-0.59408,0.28641,-18.9,-0.1342,-0.13,0.0,93.05868721855532,85.14314715336296,82.54462839409322
2009-04-27,298.404065,1308.059167,475.600757,9394.8,38.32,373.605,-0.56875,0.28498,-18.9,-0.1342,-0.13,0.0,93.21101116942137,85.22133668611195,82.65971904728357
2009-04-28,295.579093,1296.343653,472.466571,9348.03,37.95,386.879,-0.52297,0.28896,-18.9,-0.1342,-0.13,0.0,93.24212977032325,85.65076362968585,82.77613928830584
2009-04-29,290.83685,1267.334464,468.883568,9416.31,36.08,395.989,-0.54769,0.34043,-18.9,-0.1342,-0.13,0.0,93.44561941801153,86.74454190885254,82.93559417433337
2009-04-30,288.975664,1221.052502,449.903225,9324.83,36.5,390.35,-0.53054,0.30468,-18.4,-0.1745,-0.13,0.02,93.61702208813058,88.24824816570265,83.75699807285206
2009-05-01,285.937352,1209.694278,440.492283,9496.96,35.3,392.325,-0.49607,0.29113,-18.4,-0.194,-0.08,0.02,93.90478375407068,88.62261804046373,83.77436641174256
2009-05-04,282.869681,1196.952704,435.962204,9870.37,34.53,386.535,-0.45106,0.28967,-18.4,-0.1375,-0.08,0.02,94.10488363634265,89.24556305055783,83.97265036399772
2009-05-05,268.383047,1185.231032,428.608607,9880.72,33.36,387.884,-0.43855,0.28822,-18.4,-0.1375,-0.08,0.02,94.68861000381489,89.74927679932101,84.34346029416743
2009-05-06,265.146589,1172.818604,422.728011,10143.43,32.45,391.232,-0.41808,0.28678,-18.4,-0.0783,-0.08,0.02,94.7977218224533,90.30049305140642,84.65661888144601
2009-05-07,262.519169,1132.967953,414.738697,9967.05,33.44,412.414,-0.42238,0.30125,-18.4,-0.115,-0.08,0.02,94.91289337209315,91.87086112279627,85.05249170167009
2009-05-08,261.485317,1125.194663,408.054311,10237.99,32.05,409.301,-0.43633,0.29975,-18.4,-0.0711,-0.02,0.02,95.05989348669202,92.33017841118605,85.39811837741935
2009-05-11,261.453044,1140.178832,408.040361,10094.14,32.87,402.032,-0.43414,0.29825,-18.4,-0.0711,-0.02,0.02,95.07113845896207,91.95320207194759,85.43377412880356
2009-05-12,256.838035,1145.574007,408.418868,10077.7,31.8,397.455,-0.42524,0.29676,-18.4,-0.0711,-0.02,0.02,95.29191403253493,91.76660914605966,85.39702393851455
2009-05-13,255.551429,1166.064553,411.200042,9709.51,33.65,392.946,-0.43245,0.37693,-18.4,-0.1046,-0.02,0.02,95.4879302802365,91.167172934345,85.29529532418881
2009-05-14,256.241339,1180.216543,415.831582,9849.2,31.37,389.202,-0.44409,0.37505,-18.4,-0.1101,-0.02,0.02,95.49491815064762,90.63742461821965,85.05451796801823
2009-05-15,255.510176,1177.483913,409.710028,9762.85,33.12,392.339,-0.41274,0.43349,-18.4,-0.0869,-0.02,0.02,95.5497838868507,90.74567175553713,85.3215762059741
2009-05-18,255.359668,1168.499085,407.659195,9762.85,30.24,403.703,-0.41068,0.43132,-18.4,-0.0879,-0.02,0.02,95.53119337965711,91.10382917182645,85.38409553021381
2009-05-19,255.981379,1153.952218,399.587341,10100.95,28.8,402.884,-0.42335,0.42916,-18.4,-0.1229,-0.02,0.02,95.5107537469344,91.63796218769323,85.74113290729022
2009-05-20,254.336397,1135.330938,392.642906,10232.44,29.03,397.229,-0.42123,0.42702,-18.4,-0.1229,-0.02,0.02,95.61560667539136,92.36552010346365,86.1188219399715
2009-05-21,250.993734,1122.397874,390.391272,9949.59,31.35,413.289,-0.41202,0.42488,-18.4,-0.121,-0.02,0.02,95.70907961322482,92.8328042379622,86.16877474612372
2009-05-22,250.969281,1107.342097,388.140794,9993.42,32.63,420.608,-0.40996,0.42276,-18.4,-0.121,0.1,0.02,95.76242527525017,93.2812921909692,86.29924254491674
2009-05-25,250.969281,1107.342097,388.140794,10069.5,32.63,420.608,-0.40791,0.42064,-18.4,-0.121,0.1,0.02,95.76242527525017,93.2812921909692,86.29924254491674
2009-05-26,247.429083,1101.789789,384.052492,10285.9,30.62,431.672,-0.34795,0.38763,-18.4,-0.121,0.1,0.02,95.92118182237184,93.61493064800507,86.47940408748465
2009-05-27,243.91177,1081.405734,376.513214,10142.16,32.36,447.268,-0.34042,0.31174,-18.4,-0.1173,0.1,0.02,96.04356925354949,94.36629446829434,86.7491517914746
2009-05-28,236.191649,1068.586337,369.268894,10392.37,31.67,435.034,-0.32322,0.31018,-18.4,-0.1095,0.1,0.02,96.41621007325122,94.680978287231,87.15496304160766
2009-05-29,233.660457,1076.664737,357.891549,10370.07,28.92,420.211,-0.34909,0.28969,-18.4,-0.1095,0.09,0.02,96.6101947865223,94.62928988852235,87.81701169347471
2009-05-31,233.660457,1076.664737,357.891549,10370.07,28.92,420.211,-0.34909,0.28969,-17.2,-0.1095,0.09,0.06,96.6101947865223,94.62928988852235,87.81701169347471
2009-06-01,235.165412,1036.682667,343.121634,10604.06,30.04,443.831,-0.30585,0.41708,-17.2,0.022,0.09,0.06,96.57438273305637,95.81524809842513,88.18638283105653
2009-06-02,231.557227,1001.827121,330.512719,10588.79,29.63,435.256,-0.2668,0.415,-17.2,0.1247,0.09,0.06,96.7434462772643,96.49208596142279,88.85113290568277
2009-06-03,224.915676,998.450455,328.596626,10290.12,31.02,431.954,-0.27848,0.41292,-17.2,0.127,0.09,0.06,97.14662181055141,96.67114486249149,88.99939629701011
2009-06-04,224.253323,985.175091,327.83849,10477.24,30.18,443.755,-0.25587,0.41387,-17.2,0.1396,0.09,0.06,97.1450775940191,97.20173461254747,88.9460127078672
2009-06-05,211.556452,945.21275,325.136925,10569.29,29.62,445.149,-0.26745,0.4118,-17.2,0.1261,0.13,0.06,97.83890472250657,98.07025875433665,89.05023071236022
2009-06-08,213.389292,936.358768,324.800023,10549.12,29.77,443.732,-0.26612,0.40974,-17.2,0.1261,0.13,0.06,97.75292575036927,98.40809411069004,89.06925386200552
2009-06-09,210.214455,936.049735,321.922022,10547.86,28.27,447.795,-0.27237,0.4077,-17.2,0.1191,0.13,0.06,97.87372068030545,98.55625323966423,89.22932730927859
2009-06-10,199.321158,922.479755,315.192243,10597.98,28.46,458.549,-0.27961,0.40566,-17.2,0.1191,0.13,0.06,98.38326206293699,99.09539891293996,89.53033148692836
2009-06-11,197.406324,922.634737,311.583679,10714.11,28.11,452.208,-0.28182,0.40363,-17.2,0.151,0.13,0.06,98.53110715994642,99.17968095553546,89.78302571245563
2009-06-12,196.882192,922.034782,307.51775,10644.96,28.15,447.493,-0.28248,0.39123,-17.2,0.151,0.1,0.06,98.6121557267802,99.33640334368346,90.0507335991423
2009-06-15,194.891822,922.321944,305.292669,10394.78,30.81,440.645,-0.29685,0.38927,-17.2,0.1231,0.1,0.06,98.64194292153465,99.34033174708237,90.22526830687484
2009-06-16,194.015045,927.866527,303.995348,10307.4,32.68,430.528,-0.29761,0.38733,-17.2,0.1816,0.1,0.06,98.7091445067706,99.08832558603568,90.2497373462489
2009-06-17,195.748301,950.649644,308.439591,10066.11,31.54,434.568,-0.29612,0.25901,-17.2,0.1816,0.1,0.06,98.64207972821063,98.15003211956713,90.05656848099453
2009-06-18,202.317902,951.850745,310.22944,10121.5,30.03,442.732,-0.24658,0.25772,-17.2,0.1987,0.1,0.06,98.32319320223968,97.93249980743276,89.87648664992734
2009-06-19,201.142831,953.53076,308.209652,10287.95,27.99,433.167,-0.24535,0.25643,-17.2,0.1987,0.04,0.06,98.28555169479279,97.96630388373949,90.05709298266923
2009-06-22,201.548237,947.790433,307.80094,9834.18,31.17,425.096,-0.24412,0.25515,-17.2,0.1987,0.04,0.06,98.33539939788682,97.42574163773484,90.12459586993356
2009-06-23,201.710042,962.098637,309.225639,9896.72,30.58,416.006,-0.24794,0.27094,-17.2,0.1892,0.04,0.06,98.34185077152935,97.10183652454526,90.11030678631563
2009-06-24,201.91733,956.31808,310.417614,10100.93,29.05,424.233,-0.22222,0.26958,-17.2,0.1959,0.04,0.06,98.32607061324198,97.1581392383574,89.9988820650431
2009-06-25,201.1235,964.36041,311.573224,10355.85,26.36,416.468,-0.23602,0.36295,-17.2,0.1853,0.04,0.06,98.36023562162829,96.9858484885041,90.02226623089244
2009-06-26,201.787542,967.339763,312.501583,10389.76,25.93,415.947,-0.21375,0.39464,-17.2,0.2023,0.01,0.06,98.35475441297567,96.96973359822135,89.9861712691393
2009-06-29,201.008954,961.339442,312.069048,10476.77,25.35,410.743,-0.2196,0.39267,-17.2,0.2023,0.01,0.06,98.32728846090673,97.12945052281647,90.00935296777683
2009-06-30,200.528176,949.065124,307.596725,10374.91,26.35,414.269,-0.23377,0.43011,-16.1,0.2023,0.01,0.59,98.37789441276706,97.50557882576564,90.18953364110493
2009-07-01,202.037693,941.105157,305.34708,10374.91,26.22,416.204,-0.24999,0.44602,-16.1,0.1425,0.01,0.59,98.38635317848546,97.74623333150049,90.19500742985892
2009-07-02,202.332789,945.845765,305.211047,10245.91,27.95,415.774,-0.24078,0.44379,-16.1,0.1739,0.01,0.59,98.41946486488271,97.64245305660994,90.29469064707634
2009-07-03,202.332789,945.845765,305.211047,10283.1,27.95,416.361,-0.23957,0.44157,-16.1,0.1739,0.06,0.59,98.41946486488271,97.64245305660994,90.29469064707634
2009-07-06,202.321127,953.021144,305.763088,10027.43,29.0,420.163,-0.23154,0.43936,-16.1,0.1739,0.06,0.59,98.47601967174565,97.50863571782227,90.26032462777368
2009-07-07,201.056361,952.789892,305.647427,9844.35,30.85,412.395,-0.23038,0.43716,-16.1,0.1739,0.06,0.59,98.50432166461233,97.46348292058535,90.30501328641877
2009-07-08,201.17682,974.098428,305.947762,9653.45,31.3,401.382,-0.21801,0.43498,-16.1,0.2359,0.06,0.59,98.53657316785727,96.79935533159137,90.40588819057186
2009-07-09,201.126302,964.089015,305.033998,9773.92,29.78,412.055,-0.21476,0.4328,-16.1,0.22,0.06,0.59,98.52139478011203,97.0772911558572,90.3636163846284
2009-07-10,201.799127,979.773189,305.140153,9747.13,29.02,402.742,-0.21462,0.55521,-16.1,0.22,0.09,0.59,98.53790904481112,96.65028947869541,90.46227212060164
2009-07-13,200.119648,981.299772,304.082922,9891.93,26.31,405.247,-0.21121,0.55243,-16.1,0.22,0.09,0.59,98.5854310344132,96.70965495332744,90.49282633594018
2009-07-14,197.016742,968.108651,303.174689,9986.15,25.02,419.454,-0.22657,0.54967,-16.1,0.2408,0.09,0.59,98.73543731923884,97.00304396481984,90.48661840426459
2009-07-15,196.051742,947.335491,297.400757,10215.46,25.89,430.899,-0.20832,0.61768,-16.1,0.2662,0.09,0.59,98.78056385076913,97.76377726563406,90.71986302361775
2009-07-16,193.364998,950.36236,297.247109,10304.42,25.42,427.805,-0.17713,0.61459,-16.1,0.3047,0.09,0.59,98.94652733781577,97.75542088036475,90.8173709139807
2009-07-17,189.742826,936.815596,292.359555,10369.42,24.34,436.868,-0.1617,0.61152,-16.1,0.376,0.12,0.59,99.09041934780183,98.28220180307298,91.06271175356713
2009-07-20,187.772546,931.915271,285.136313,10540.71,24.4,434.686,-0.14496,0.60846,-16.1,0.376,0.12,0.59,99.19843492470972,98.59390502387521,91.46795784916011
2009-07-21,182.803957,927.437234,280.383603,10515.32,23.87,420.477,-0.14911,0.60542,-16.1,0.376,0.12,0.59,99.42965877285124,98.88725882278813,91.7813954266912
2009-07-22,178.795757,913.76753,278.051327,10432.35,23.47,426.19,-0.14836,0.66497,-16.1,0.376,0.12,0.59,99.60300534959522,99.4163725788873,91.84906570810703
2009-07-23,176.606503,886.881258,274.955933,10675.68,23.43,436.54,-0.12289,0.66165,-16.1,0.3846,0.12,0.59,99.71644848547888,100.418917998987,91.86514909760602
2009-07-24,174.893319,877.801677,272.780658,10687.9,23.09,435.752,-0.11055,0.65834,-16.1,0.3846,0.15,0.59,99.814553178748,100.87658029614094,92.05625901479695
2009-07-27,173.234975,860.883759,270.506851,10757.43,24.28,443.589,-0.11271,0.65505,-16.1,0.4247,0.15,0.59,99.90487598638846,101.46463477513211,92.12430314315112
2009-07-28,170.539071,854.91698,266.896336,10570.54,25.01,436.243,-0.10912,0.71668,-16.1,0.4247,0.15,0.59,100.04819215650956,101.91385705714048,92.35574707970314
2009-07-29,167.271027,843.682607,263.738591,10455.33,25.61,432.581,-0.10822,0.7131,-16.1,0.3858,0.15,0.59,100.15120132440505,102.3907755001055,92.57650967515953
2009-07-30,163.094739,833.811952,257.137372,10676.72,25.4,423.114,-0.10238,0.70953,-16.1,0.3885,0.15,0.59,100.45846107123896,102.90225949140863,93.01338130866068
2009-07-31,157.617469,834.293746,247.764769,10787.15,25.92,411.868,-0.09072,0.68594,-13.7,0.3885,0.18,0.99,100.79665164510575,103.02763461426449,93.55399666322558
2009-08-03,156.936932,806.355304,243.485815,10787.15,25.56,422.949,-0.02824,0.70057,-13.7,0.4404,0.18,0.99,100.82794728994128,103.99605097529262,93.63345946405698
2009-08-04,157.725743,796.650773,242.764671,11018.1,24.89,428.163,-0.01756,0.48607,-13.7,0.4145,0.18,0.99,100.79565823192254,104.41575337816509,93.67369942384724
2009-08-05,155.504498,784.463737,240.729796,11046.93,24.9,436.963,0.00119,0.48364,-13.7,0.422,0.18,0.99,101.04268190989961,104.89249942620971,93.72980914631455
2009-08-06,150.347428,781.044594,238.884362,10793.37,25.67,436.385,0.00461,0.48122,-13.7,0.4261,0.18,0.99,101.18629941237239,105.11826854756221,93.88460489512538
2009-08-07,152.979513,765.235777,236.941204,10885.33,24.76,443.002,0.01791,0.47882,-13.7,0.4649,0.2,0.99,101.06188849421581,105.73184187634514,93.92833542153188
2009-08-10,143.444199,767.305606,235.189473,10793.67,24.99,437.003,0.01782,0.47642,-13.7,0.4649,0.2,0.99,101.29156991414759,105.86398148243937,94.11206803933176
2009-08-11,148.285352,773.774792,234.338808,10629.47,25.99,425.642,0.0015,0.39328,-13.7,0.505,0.2,0.99,101.38586905700471,105.68157885351029,94.1670179594637
2009-08-12,148.671802,787.928343,237.010875,10659.87,25.45,436.283,0.01001,0.39131,-13.7,0.505,0.2,0.99,101.37473943153991,105.16276330971999,94.00810590875604
2009-08-13,148.630909,801.017207,236.231839,10825.56,24.71,425.581,-0.03299,0.36859,-13.7,0.4628,0.2,0.99,101.38796854769254,104.7518691868869,94.12517978408415
2009-08-14,148.891077,808.718073,234.392806,10848.01,24.27,425.431,-0.04575,0.30177,-13.7,0.4744,0.21,0.99,101.42465062008489,104.54954504111352,94.17125382861164
2009-08-17,148.133859,830.857346,240.804839,10531.59,27.89,415.273,-0.04443,0.30026,-13.7,0.4646,0.21,0.99,101.46232342317661,103.79538768951835,93.9028253499585
2009-08-18,148.517272,832.718977,243.810841,10673.84,26.18,417.105,-0.05011,0.29876,-13.7,0.4304,0.21,0.99,101.46376659948417,103.69052389421317,93.70205200753605
2009-08-19,149.925917,839.777899,246.937505,10686.83,26.26,413.0,-0.04985,0.29726,-13.7,0.4304,0.21,0.99,101.45838017192735,103.49620180712803,93.58460587949962
2009-08-20,149.115198,841.782454,244.987089,10700.51,25.09,408.626,-0.05305,0.29578,-13.7,0.4198,0.21,0.99,101.49591795666562,103.43079297354171,93.70684984276402
2009-08-21,148.35545,826.825756,242.527284,10831.18,25.01,421.449,-0.01041,0.2943,-13.7,0.4585,0.25,0.99,101.46542795114429,103.91475173161773,93.77778510724907
2009-08-24,146.373707,851.086767,238.933872,10789.97,25.14,410.962,-0.01036,0.29283,-13.7,0.4585,0.25,0.99,101.54658649981563,104.05922014210455,94.02706449208577
2009-08-25,144.074805,850.664732,237.25695,10920.53,24.92,406.34,0.00522,0.37123,-13.7,0.4585,0.25,0.99,101.66748336413784,104.12872537243777,94.18243336658671
2009-08-26,148.296093,849.457676,237.570379,10912.17,24.95,404.589,0.04183,0.36938,-13.7,0.4973,0.25,0.99,101.46968684132578,104.19566008446853,94.17335502377044
2009-08-27,148.57647,846.399243,237.223651,10933.96,24.68,407.948,0.07577,0.32966,-13.7,0.5016,0.25,0.99,101.45715606513363,104.36106310705526,94.17515092388152
2009-08-28,151.59988,845.486826,235.728538,10977.97,24.76,405.927,0.09414,0.34928,-13.7,0.4537,0.3,0.99,101.34043672231633,104.42780341630342,94.28776653497472
2009-08-31,150.867285,844.516982,233.766928,10868.21,26.01,404.72,0.10928,0.34753,-11.9,0.4537,0.3,0.96,101.39170793016973,104.34356172145523,94.38691090244733
2009-09-01,151.540822,855.155638,233.576188,10689.78,29.15,405.934,0.15371,0.38912,-11.9,0.4329,0.3,0.96,101.39070915201884,104.20113637417403,94.28691920172214
2009-09-02,152.179333,859.524595,233.600825,10701.32,28.9,398.71,0.12995,0.38416,-11.9,0.4058,0.3,0.96,101.36062956652549,104.07900887818036,94.34826437555634
2009-09-03,152.009829,856.47968,233.271142,10921.49,27.1,403.454,0.12426,0.38224,-11.9,0.3937,0.3,0.96,101.30933332215622,104.23683679460514,94.33862247243002
2009-09-04,151.632356,848.502169,232.658923,11017.47,25.26,413.667,0.11638,0.38033,-11.9,0.3554,0.24,0.96,101.31205872574077,104.5421445306582,94.32055107810324
2009-09-07,151.632356,848.502169,232.658923,11017.47,25.26,413.836,0.11579,0.37843,-11.9,0.3554,0.24,0.96,101.31205872574077,104.5421445306582,94.32055107810324
2009-09-08,151.07528,839.967653,229.477359,11105.3,25.62,419.258,0.07943,0.37654,-11.9,0.2546,0.24,0.96,101.3254657799883,104.91595027055207,94.46725929805164
2009-09-09,152.053435,835.764919,228.055137,11000.17,24.32,418.946,0.07903,0.37465,-11.9,0.2546,0.24,0.96,101.30030139905668,105.12529125638348,94.5471286275367
2009-09-10,151.279685,832.927448,226.502005,11155.0,23.55,405.728,0.06208,0.37278,-11.9,0.2616,0.24,0.96,101.39612240441411,105.36331582258796,94.78438751806576
2009-09-11,151.623533,818.934497,223.728529,11253.23,24.15,404.06,0.08212,0.47029,-11.9,0.2666,0.32,0.96,101.33598469329816,105.95493630884751,94.95899237191892
2009-09-14,152.616702,801.31814,221.72713,11332.04,23.86,409.468,0.08171,0.46794,-11.9,0.2666,0.32,0.96,101.28409383167703,106.73944690395975,95.0176982979645
2009-09-15,152.856679,780.413602,218.031755,11495.83,23.42,413.665,0.11052,0.4656,-11.9,0.3462,0.32,0.96,101.2807407268732,107.68935612008629,95.1172340489056
2009-09-16,154.282529,754.985297,214.556576,11555.6,23.69,415.184,0.13978,0.52634,-11.9,0.3619,0.32,0.96,101.2047101931485,108.73428354757459,95.3231623340792
2009-09-17,154.064755,755.335209,213.109633,11528.23,23.65,407.405,0.14085,0.5237,-11.9,0.3491,0.32,0.96,101.2149304565905,108.81914072896838,95.48120234096906
2009-09-18,153.609837,745.953471,213.3316,11445.95,23.92,413.366,0.14014,0.52109,-11.9,0.3491,0.36,0.96,101.25369324228379,109.18110330462842,95.42294678490252
2009-09-21,151.700857,747.312512,212.965389,11424.61,24.06,414.65,0.13148,0.51848,-11.9,0.3491,0.36,0.96,101.35745708230046,109.21848145775299,95.43633751990741
2009-09-22,151.317922,741.272405,213.308379,11585.73,23.08,409.485,0.12736,0.50451,-11.9,0.3491,0.36,0.96,101.38262414571591,109.56733688429472,95.46048771327862
2009-09-23,150.010733,737.5125,213.821075,11517.54,23.49,410.181,0.12672,0.50199,-11.9,0.3491,0.36,0.96,101.48994406514717,109.8824557253071,95.45825579125864
2009-09-24,148.649658,736.507796,214.21256,11285.76,24.95,407.896,0.09,0.49948,-11.9,0.3104,0.36,0.96,101.5485196765052,110.03957939014215,95.45307374659724
2009-09-25,148.139447,738.392547,215.291867,11212.39,25.61,398.941,0.09175,0.49698,-11.9,0.2451,0.34,0.96,101.58312014143534,109.9810722221351,95.46328160137863
2009-09-28,148.294991,743.50705,216.875651,11338.72,24.88,394.176,0.0817,0.4945,-11.9,0.2451,0.34,0.96,101.57742165159144,109.93224704629591,95.42176067777191
2009-09-29,146.962862,741.817838,219.75632,11394.99,25.19,389.271,0.06935,0.56157,-11.9,0.2451,0.34,0.96,101.64963054000108,109.9656909272583,95.2587243540173
2009-09-30,144.941406,747.960652,219.730164,11394.96,25.61,393.843,0.08538,0.5114,-9.3,0.2316,0.34,0.97,101.76243703305268,109.75964305120428,95.25592408899723
2009-10-01,146.069619,777.560611,221.675052,11071.76,28.27,385.72,0.10248,0.54732,-9.3,0.246,0.34,0.97,101.91936412619336,109.24135789689248,95.1546099744752
2009-10-02,147.17094,786.188742,224.710595,10958.33,28.68,390.377,0.07273,0.54458,-9.3,0.194,0.21,0.97,101.84801184429092,108.86863200943617,94.92403090770593
